id,title,text,E,P,B,R,score
F5,Fehlkalibrierung: tirex/ZS/mondrian_cqr,tirex/ZS/mondrian_cqr: Coverage-Validität in 40% der Länder FDR-verworfen; mittlere Coverage 0.866 (Überdeckung um 6.6pp).,0.6614173228346454,0.9,0.4,0.13385826771653564,0.575
F2,RQ1 lstm (pid_tan_cqr): G vs L,RQ1 lstm (pid_tan_cqr): G vs L: A ist im Median über Länder um 8.7% des Referenz-Winklers schlechter (Panel-t[NW] = 2.36; 30% der Länder mit Vorteil A; 20% FDR-signifikant; Median-q = 0.518).,0.4334708491644831,0.4820258020010296,0.7,0.8,0.575
F5,Fehlkalibrierung: lstm_const/GF/mondrian_cqr,lstm_const/GF/mondrian_cqr: Coverage-Validität in 40% der Länder FDR-verworfen; mittlere Coverage 0.857 (Überdeckung um 5.7pp).,0.566929133858266,0.9,0.4,0.271653543307087,0.574
F3,RQ2 xlstm/L (dtaci_cqr): adaptiv vs const,RQ2 xlstm/L (dtaci_cqr): adaptiv vs const: A ist im Median über Länder um 5.2% des Referenz-Winklers schlechter (Panel-t[NW] = 3.58; 10% der Länder mit Vorteil A; 23% FDR-signifikant; Median-q = 0.485).,0.260845645142162,0.5148254474118092,0.9,0.8,0.573
F3,RQ2 xlstm/GF (agaci_cqr): adaptiv vs const,RQ2 xlstm/GF (agaci_cqr): adaptiv vs const: A ist im Median über Länder um 5.6% des Referenz-Winklers schlechter (Panel-t[NW] = 1.03; 30% der Länder mit Vorteil A; 30% FDR-signifikant; Median-q = 0.370).,0.2811776755010374,0.6296376980039416,0.7,0.8,0.573
F2,RQ1 xlstm (pid_tan_cqr): G vs L,RQ1 xlstm (pid_tan_cqr): G vs L: A ist im Median über Länder um 4.3% des Referenz-Winklers schlechter (Panel-t[NW] = 0.48; 40% der Länder mit Vorteil A; 27% FDR-signifikant; Median-q = 0.243).,0.21521327800053172,0.7573288604290352,0.6,0.8,0.572
F2,RQ1 xlstm (cqr_static): GF vs G,RQ1 xlstm (cqr_static): GF vs G: A ist im Median über Länder um 3.3% des Referenz-Winklers besser (Panel-t[NW] = -5.91; 80% der Länder mit Vorteil A; 33% FDR-signifikant; Median-q = 0.324).,0.1634225760029625,0.6762793607580284,0.8,0.8,0.572
F3,RQ2 lstm/GF (pid_cqr): adaptiv vs const,RQ2 lstm/GF (pid_cqr): adaptiv vs const: A ist im Median über Länder um 3.2% des Referenz-Winklers schlechter (Panel-t[NW] = 2.38; 10% der Länder mit Vorteil A; 40% FDR-signifikant; Median-q = 0.394).,0.16202168380282003,0.606040785854475,0.9,0.8,0.57
F2,RQ1 lstm (pid_local_cqr): GF vs GI,RQ1 lstm (pid_local_cqr): GF vs GI: A ist im Median über Länder um 3.6% des Referenz-Winklers besser (Panel-t[NW] = -3.10; 90% der Länder mit Vorteil A; 30% FDR-signifikant; Median-q = 0.422).,0.18233663411000786,0.5776336830018031,0.9,0.8,0.568
F5,Fehlkalibrierung: lstm_const/L/mondrian_cqr,lstm_const/L/mondrian_cqr: Coverage-Validität in 50% der Länder FDR-verworfen; mittlere Coverage 0.866 (Überdeckung um 6.6pp).,0.6614173228346454,0.9,0.5,0.0,0.568
F3,RQ2 xlstm/L (cqr_rolling): adaptiv vs const,RQ2 xlstm/L (cqr_rolling): adaptiv vs const: A ist im Median über Länder um 5.4% des Referenz-Winklers schlechter (Panel-t[NW] = 2.96; 10% der Länder mit Vorteil A; 17% FDR-signifikant; Median-q = 0.509).,0.2680566654096451,0.4913234860502478,0.9,0.8,0.568
F3,RQ2 xlstm/G (mondrian_cqr): adaptiv vs const,RQ2 xlstm/G (mondrian_cqr): adaptiv vs const: A ist im Median über Länder um 5.6% des Referenz-Winklers schlechter (Panel-t[NW] = 1.69; 30% der Länder mit Vorteil A; 20% FDR-signifikant; Median-q = 0.389).,0.27865020341095137,0.6107421721862101,0.7,0.8,0.567
F5,Fehlkalibrierung: lstm/G/mondrian_cqr,lstm/G/mondrian_cqr: Coverage-Validität in 40% der Länder FDR-verworfen; mittlere Coverage 0.872 (Überdeckung um 7.2pp).,0.7244094488188979,0.9,0.4,0.0,0.567
F3,RQ2 xlstm/G (agaci_cqr): adaptiv vs const,RQ2 xlstm/G (agaci_cqr): adaptiv vs const: A ist im Median über Länder um 5.1% des Referenz-Winklers schlechter (Panel-t[NW] = 0.66; 20% der Länder mit Vorteil A; 30% FDR-signifikant; Median-q = 0.434).,0.2529593474540347,0.5658449176394088,0.8,0.8,0.566
F2,RQ1 xlstm (dtaci_cqr): GF vs G,RQ1 xlstm (dtaci_cqr): GF vs G: A ist im Median über Länder um 2.5% des Referenz-Winklers besser (Panel-t[NW] = -3.13; 80% der Länder mit Vorteil A; 23% FDR-signifikant; Median-q = 0.305).,0.12642777313462553,0.6948947506482503,0.8,0.8,0.566
F2,RQ1 lstm (saocp_cqr): GF vs GI,RQ1 lstm (saocp_cqr): GF vs GI: A ist im Median über Länder um 3.3% des Referenz-Winklers besser (Panel-t[NW] = -2.66; 90% der Länder mit Vorteil A; 23% FDR-signifikant; Median-q = 0.413).,0.1657963939295705,0.5874290643851043,0.9,0.8,0.566
F3,RQ2 xlstm/G (pid_local_cqr): adaptiv vs const,RQ2 xlstm/G (pid_local_cqr): adaptiv vs const: A ist im Median über Länder um 5.8% des Referenz-Winklers schlechter (Panel-t[NW] = 2.84; 20% der Länder mit Vorteil A; 20% FDR-signifikant; Median-q = 0.474).,0.29083527022865574,0.5258060715776481,0.8,0.8,0.565
F2,RQ1 xlstm (spci_cqr): GF vs G,RQ1 xlstm (spci_cqr): GF vs G: A ist im Median über Länder um 3.2% des Referenz-Winklers besser (Panel-t[NW] = -3.70; 100% der Länder mit Vorteil A; 13% FDR-signifikant; Median-q = 0.482).,0.16018324104698156,0.5183733333740107,1.0,0.8,0.564
F5,Fehlkalibrierung: xlstm_const/L/mondrian_cqr,xlstm_const/L/mondrian_cqr: Coverage-Validität in 40% der Länder FDR-verworfen; mittlere Coverage 0.871 (Überdeckung um 7.1pp).,0.7086614173228345,0.9,0.4,0.0,0.563
F2,RQ1 xlstm (aci_cqr): GF vs G,RQ1 xlstm (aci_cqr): GF vs G: A ist im Median über Länder um 3.2% des Referenz-Winklers besser (Panel-t[NW] = -3.67; 80% der Länder mit Vorteil A; 30% FDR-signifikant; Median-q = 0.351).,0.1623683920129344,0.6490958099635784,0.8,0.8,0.563
F3,RQ2 xlstm/L (cqr_static): adaptiv vs const,RQ2 xlstm/L (cqr_static): adaptiv vs const: A ist im Median über Länder um 0.5% des Referenz-Winklers besser (Panel-t[NW] = -3.08; 50% der Länder mit Vorteil A; 67% FDR-signifikant; Median-q = 0.022).,0.02707914893508549,0.9782729132180328,0.5,0.8,0.562
F2,RQ1 xlstm (saocp_cqr): GF vs G,RQ1 xlstm (saocp_cqr): GF vs G: A ist im Median über Länder um 1.6% des Referenz-Winklers besser (Panel-t[NW] = -3.09; 70% der Länder mit Vorteil A; 40% FDR-signifikant; Median-q = 0.207).,0.08134379857122662,0.7928837930744524,0.7,0.8,0.562
F3,RQ2 xlstm/GF (spci_cqr): adaptiv vs const,RQ2 xlstm/GF (spci_cqr): adaptiv vs const: A ist im Median über Länder um 6.5% des Referenz-Winklers schlechter (Panel-t[NW] = 3.19; 20% der Länder mit Vorteil A; 17% FDR-signifikant; Median-q = 0.525).,0.32725584921668993,0.4749511238762347,0.8,0.8,0.561
F5,Fehlkalibrierung: xlstm/L/decay_ocp_cqr,xlstm/L/decay_ocp_cqr: Coverage-Validität in 40% der Länder FDR-verworfen; mittlere Coverage 0.797 (Unterdeckung um 0.3pp).,0.031496062992126816,0.9,0.4,1.0,0.559
F2,RQ1 xlstm (mondrian_cqr): G vs L,RQ1 xlstm (mondrian_cqr): G vs L: A ist im Median über Länder um 6.0% des Referenz-Winklers schlechter (Panel-t[NW] = 3.22; 20% der Länder mit Vorteil A; 13% FDR-signifikant; Median-q = 0.504).,0.2996616194765575,0.4961698647190863,0.8,0.8,0.559
F2,RQ1 lstm (saocp_cqr): GF vs GI,RQ1 lstm (saocp_cqr): GF vs GI: A ist im Median über Länder um 2.8% des Referenz-Winklers schlechter (Panel-t[NW] = 1.07; 10% der Länder mit Vorteil A; 23% FDR-signifikant; Median-q = 0.413).,0.13802633528973926,0.5874290643851043,0.9,0.8,0.558
F3,RQ2 xlstm/L (mondrian_cqr): adaptiv vs const,RQ2 xlstm/L (mondrian_cqr): adaptiv vs const: A ist im Median über Länder um 5.8% des Referenz-Winklers schlechter (Panel-t[NW] = 3.78; 20% der Länder mit Vorteil A; 13% FDR-signifikant; Median-q = 0.499).,0.29045800838685476,0.501035449497322,0.8,0.8,0.557
F2,RQ1 xlstm (dtaci_cqr): GF vs G,RQ1 xlstm (dtaci_cqr): GF vs G: A ist im Median über Länder um 1.9% des Referenz-Winklers besser (Panel-t[NW] = -4.42; 80% der Länder mit Vorteil A; 23% FDR-signifikant; Median-q = 0.305).,0.09617907006575002,0.6948947506482503,0.8,0.8,0.557
F2,RQ1 lstm (mondrian_cqr): G vs L,RQ1 lstm (mondrian_cqr): G vs L: A ist im Median über Länder um 4.9% des Referenz-Winklers schlechter (Panel-t[NW] = 1.34; 30% der Länder mit Vorteil A; 13% FDR-signifikant; Median-q = 0.391).,0.24346265577985568,0.6085257810092224,0.7,0.8,0.556
F3,RQ2 xlstm/G (pid_cqr): adaptiv vs const,RQ2 xlstm/G (pid_cqr): adaptiv vs const: A ist im Median über Länder um 3.9% des Referenz-Winklers schlechter (Panel-t[NW] = 0.22; 30% der Länder mit Vorteil A; 23% FDR-signifikant; Median-q = 0.344).,0.1961984966692451,0.6563060191988068,0.7,0.8,0.556
F2,RQ1 lstm (cqr_static): GF vs GI,RQ1 lstm (cqr_static): GF vs GI: A ist im Median über Länder um 0.1% des Referenz-Winklers schlechter (Panel-t[NW] = -1.51; 50% der Länder mit Vorteil A; 63% FDR-signifikant; Median-q = 0.020).,0.00749160479132786,0.980029549170022,0.5,0.8,0.556
F2,RQ1 lstm (spci_cqr): GF vs GI,RQ1 lstm (spci_cqr): GF vs GI: A ist im Median über Länder um 5.3% des Referenz-Winklers besser (Panel-t[NW] = -2.56; 90% der Länder mit Vorteil A; 17% FDR-signifikant; Median-q = 0.547).,0.2665834053473871,0.45348981394866605,0.9,0.8,0.556
F2,RQ1 xlstm (cqr_static): GF vs G,RQ1 xlstm (cqr_static): GF vs G: A ist im Median über Länder um 3.5% des Referenz-Winklers besser (Panel-t[NW] = -3.44; 70% der Länder mit Vorteil A; 33% FDR-signifikant; Median-q = 0.324).,0.17470959474211534,0.6762793607580284,0.7,0.8,0.555
F3,RQ2 xlstm/G (dtaci_cqr): adaptiv vs const,RQ2 xlstm/G (dtaci_cqr): adaptiv vs const: A ist im Median über Länder um 3.8% des Referenz-Winklers besser (Panel-t[NW] = -1.13; 70% der Länder mit Vorteil A; 33% FDR-signifikant; Median-q = 0.339).,0.19036498257003232,0.6609279784118676,0.7,0.8,0.555
F3,RQ2 xlstm/G (cqr_rolling): adaptiv vs const,RQ2 xlstm/G (cqr_rolling): adaptiv vs const: A ist im Median über Länder um 3.3% des Referenz-Winklers besser (Panel-t[NW] = -0.84; 70% der Länder mit Vorteil A; 30% FDR-signifikant; Median-q = 0.314).,0.16434123637962972,0.6857135482123067,0.7,0.8,0.555
F3,RQ2 xlstm/G (aci_cqr): adaptiv vs const,RQ2 xlstm/G (aci_cqr): adaptiv vs const: A ist im Median über Länder um 3.5% des Referenz-Winklers besser (Panel-t[NW] = -0.79; 70% der Länder mit Vorteil A; 30% FDR-signifikant; Median-q = 0.327).,0.17746085353349933,0.6730340902216815,0.7,0.8,0.555
F3,RQ2 xlstm/L (cqr_rolling): adaptiv vs const,RQ2 xlstm/L (cqr_rolling): adaptiv vs const: A ist im Median über Länder um 5.8% des Referenz-Winklers schlechter (Panel-t[NW] = 2.93; 20% der Länder mit Vorteil A; 17% FDR-signifikant; Median-q = 0.509).,0.2895129124944531,0.4913234860502478,0.8,0.8,0.554
F2,RQ1 lstm (cqr_static): GF vs G,RQ1 lstm (cqr_static): GF vs G: A ist im Median über Länder um 0.1% des Referenz-Winklers besser (Panel-t[NW] = 4.62; 50% der Länder mit Vorteil A; 63% FDR-signifikant; Median-q = 0.026).,0.0028765532429340674,0.9743748701571995,0.5,0.8,0.553
F3,RQ2 xlstm/G (spci_cqr): adaptiv vs const,RQ2 xlstm/G (spci_cqr): adaptiv vs const: A ist im Median über Länder um 6.9% des Referenz-Winklers schlechter (Panel-t[NW] = 3.07; 20% der Länder mit Vorteil A; 17% FDR-signifikant; Median-q = 0.572).,0.34669328829745816,0.42846558830636683,0.8,0.8,0.553
F3,RQ2 lstm/G (spci_cqr): adaptiv vs const,RQ2 lstm/G (spci_cqr): adaptiv vs const: A ist im Median über Länder um 6.0% des Referenz-Winklers schlechter (Panel-t[NW] = 2.05; 10% der Länder mit Vorteil A; 27% FDR-signifikant; Median-q = 0.593).,0.29998919801740526,0.4073800078722666,0.9,0.8,0.552
F3,RQ2 xlstm/GF (pid_local_cqr): adaptiv vs const,RQ2 xlstm/GF (pid_local_cqr): adaptiv vs const: A ist im Median über Länder um 4.3% des Referenz-Winklers schlechter (Panel-t[NW] = 0.64; 30% der Länder mit Vorteil A; 23% FDR-signifikant; Median-q = 0.377).,0.21699759949989822,0.622561821127344,0.7,0.8,0.552
F3,RQ2 lstm/L (decay_ocp_cqr): adaptiv vs const,RQ2 lstm/L (decay_ocp_cqr): adaptiv vs const: A ist im Median über Länder um 5.0% des Referenz-Winklers besser (Panel-t[NW] = -4.33; 70% der Länder mit Vorteil A; 40% FDR-signifikant; Median-q = 0.416).,0.2519013247800641,0.584495785925208,0.7,0.8,0.551
F2,RQ1 lstm (pid_tan_cqr): GF vs GI,RQ1 lstm (pid_tan_cqr): GF vs GI: A ist im Median über Länder um 2.5% des Referenz-Winklers besser (Panel-t[NW] = -1.60; 80% der Länder mit Vorteil A; 23% FDR-signifikant; Median-q = 0.356).,0.12693189783744596,0.6438375872233397,0.8,0.8,0.551
F3,RQ2 xlstm/GF (sfogd_cqr): adaptiv vs const,RQ2 xlstm/GF (sfogd_cqr): adaptiv vs const: A ist im Median über Länder um 6.1% des Referenz-Winklers schlechter (Panel-t[NW] = 0.79; 30% der Länder mit Vorteil A; 17% FDR-signifikant; Median-q = 0.467).,0.30335123798895347,0.5325047849575357,0.7,0.8,0.551
F2,RQ1 lstm (pid_cqr): GF vs GI,RQ1 lstm (pid_cqr): GF vs GI: A ist im Median über Länder um 4.3% des Referenz-Winklers besser (Panel-t[NW] = -3.79; 80% der Länder mit Vorteil A; 33% FDR-signifikant; Median-q = 0.450).,0.21468613557870012,0.5503541180255999,0.8,0.8,0.55
F3,RQ2 xlstm/GF (saocp_cqr): adaptiv vs const,RQ2 xlstm/GF (saocp_cqr): adaptiv vs const: A ist im Median über Länder um 1.3% des Referenz-Winklers besser (Panel-t[NW] = -2.45; 50% der Länder mit Vorteil A; 50% FDR-signifikant; Median-q = 0.108).,0.06636606232605483,0.8923615445252675,0.5,0.8,0.548
F2,RQ1 xlstm (aci_cqr): GF vs G,RQ1 xlstm (aci_cqr): GF vs G: A ist im Median über Länder um 2.2% des Referenz-Winklers besser (Panel-t[NW] = -3.98; 80% der Länder mit Vorteil A; 30% FDR-signifikant; Median-q = 0.351).,0.11053992593101397,0.6490958099635784,0.8,0.8,0.548
F3,RQ2 lstm/L (agaci_cqr): adaptiv vs const,RQ2 lstm/L (agaci_cqr): adaptiv vs const: A ist im Median über Länder um 5.6% des Referenz-Winklers schlechter (Panel-t[NW] = 2.48; 10% der Länder mit Vorteil A; 17% FDR-signifikant; Median-q = 0.584).,0.27760541931294935,0.41588779488893024,0.9,0.8,0.548
F3,RQ2 xlstm/L (pid_tan_cqr): adaptiv vs const,RQ2 xlstm/L (pid_tan_cqr): adaptiv vs const: A ist im Median über Länder um 5.9% des Referenz-Winklers schlechter (Panel-t[NW] = 2.04; 30% der Länder mit Vorteil A; 23% FDR-signifikant; Median-q = 0.469).,0.2944979327838553,0.5311428326820891,0.7,0.8,0.548
F3,RQ2 xlstm/G (pid_cqr): adaptiv vs const,RQ2 xlstm/G (pid_cqr): adaptiv vs const: A ist im Median über Länder um 3.4% des Referenz-Winklers besser (Panel-t[NW] = -1.32; 70% der Länder mit Vorteil A; 23% FDR-signifikant; Median-q = 0.344).,0.17173747476041026,0.6563060191988068,0.7,0.8,0.548
F2,RQ1 lstm (spci_cqr): GF vs GI,RQ1 lstm (spci_cqr): GF vs GI: A ist im Median über Länder um 7.4% des Referenz-Winklers besser (Panel-t[NW] = -2.46; 70% der Länder mit Vorteil A; 17% FDR-signifikant; Median-q = 0.547).,0.37087359300058975,0.45348981394866605,0.7,0.8,0.547
F1,Beste CP-Methode für lstm_const/G: agaci_cqr,lstm_const/G: `agaci_cqr` erreicht validity-gated den höchsten Median-Winkler-Skill vs. RW-native (0.111) bei mittlerer Coverage 0.798 (Ziel 0.80).,0.1107351695230922,0.9565957885048375,0.8,0.3307086614173227,0.546
F3,RQ2 xlstm/G (cqr_static): adaptiv vs const,RQ2 xlstm/G (cqr_static): adaptiv vs const: A ist im Median über Länder um 1.0% des Referenz-Winklers besser (Panel-t[NW] = -4.30; 50% der Länder mit Vorteil A; 50% FDR-signifikant; Median-q = 0.099).,0.04875360463048717,0.9013344229225659,0.5,0.8,0.545
F5,Fehlkalibrierung: xlstm_const/L/mondrian_cqr,xlstm_const/L/mondrian_cqr: Coverage-Validität in 40% der Länder FDR-verworfen; mittlere Coverage 0.865 (Überdeckung um 6.5pp).,0.6456692913385831,0.9,0.4,0.0,0.544
F3,RQ2 lstm/G (spci_cqr): adaptiv vs const,RQ2 lstm/G (spci_cqr): adaptiv vs const: A ist im Median über Länder um 6.7% des Referenz-Winklers schlechter (Panel-t[NW] = 3.09; 20% der Länder mit Vorteil A; 27% FDR-signifikant; Median-q = 0.593).,0.3370619533687242,0.4073800078722666,0.8,0.8,0.543
F2,RQ1 xlstm (mondrian_cqr): GF vs G,RQ1 xlstm (mondrian_cqr): GF vs G: A ist im Median über Länder um 3.0% des Referenz-Winklers besser (Panel-t[NW] = -2.07; 80% der Länder mit Vorteil A; 17% FDR-signifikant; Median-q = 0.408).,0.14864922271218722,0.5915689333874096,0.8,0.8,0.542
F1,Beste CP-Methode für xlstm/G: pid_cqr,xlstm/G: `pid_cqr` erreicht validity-gated den höchsten Median-Winkler-Skill vs. RW-native (-0.007) bei mittlerer Coverage 0.812 (Ziel 0.80).,0.007036805334001972,0.5905334235519795,0.8,1.0,0.539
F3,RQ2 xlstm/L (agaci_cqr): adaptiv vs const,RQ2 xlstm/L (agaci_cqr): adaptiv vs const: A ist im Median über Länder um 5.9% des Referenz-Winklers schlechter (Panel-t[NW] = 3.63; 20% der Länder mit Vorteil A; 20% FDR-signifikant; Median-q = 0.566).,0.2943204946291875,0.43414882438057567,0.8,0.8,0.539
F2,RQ1 lstm (dtaci_cqr): GF vs GI,RQ1 lstm (dtaci_cqr): GF vs GI: A ist im Median über Länder um 2.5% des Referenz-Winklers schlechter (Panel-t[NW] = 0.70; 30% der Länder mit Vorteil A; 33% FDR-signifikant; Median-q = 0.329).,0.12309322452848559,0.6714633117327602,0.7,0.8,0.538
F3,RQ2 lstm/L (aci_cqr): adaptiv vs const,RQ2 lstm/L (aci_cqr): adaptiv vs const: A ist im Median über Länder um 4.1% des Referenz-Winklers schlechter (Panel-t[NW] = 2.59; 0% der Länder mit Vorteil A; 13% FDR-signifikant; Median-q = 0.609).,0.20351229391306064,0.39135323422590995,1.0,0.8,0.538
F3,RQ2 xlstm/L (pid_cqr): adaptiv vs const,RQ2 xlstm/L (pid_cqr): adaptiv vs const: A ist im Median über Länder um 4.5% des Referenz-Winklers schlechter (Panel-t[NW] = 3.02; 20% der Länder mit Vorteil A; 13% FDR-signifikant; Median-q = 0.496).,0.22423750102925744,0.5035526620094888,0.8,0.8,0.538
F3,RQ2 lstm/GF (pid_local_cqr): adaptiv vs const,RQ2 lstm/GF (pid_local_cqr): adaptiv vs const: A ist im Median über Länder um 4.6% des Referenz-Winklers schlechter (Panel-t[NW] = 2.19; 10% der Länder mit Vorteil A; 17% FDR-signifikant; Median-q = 0.576).,0.23090607146803724,0.424344813866783,0.9,0.8,0.537
F2,RQ1 xlstm (aci_cqr): G vs L,RQ1 xlstm (aci_cqr): G vs L: A ist im Median über Länder um 3.8% des Referenz-Winklers schlechter (Panel-t[NW] = 0.76; 40% der Länder mit Vorteil A; 27% FDR-signifikant; Median-q = 0.330).,0.18780024209685556,0.6701634671130611,0.6,0.8,0.537
F2,RQ1 lgbm (pid_tan_cqr): G vs L,RQ1 lgbm (pid_tan_cqr): G vs L: A ist im Median über Länder um 1.6% des Referenz-Winklers besser (Panel-t[NW] = -1.68; 60% der Länder mit Vorteil A; 30% FDR-signifikant; Median-q = 0.227).,0.07876760625219491,0.7725362798112001,0.6,0.8,0.535
F3,RQ2 lstm/L (pid_tan_cqr): adaptiv vs const,RQ2 lstm/L (pid_tan_cqr): adaptiv vs const: A ist im Median über Länder um 3.2% des Referenz-Winklers schlechter (Panel-t[NW] = 0.43; 40% der Länder mit Vorteil A; 20% FDR-signifikant; Median-q = 0.309).,0.15798076970958055,0.6910880534816792,0.6,0.8,0.535
F3,RQ2 lstm/L (cqr_rolling): adaptiv vs const,RQ2 lstm/L (cqr_rolling): adaptiv vs const: A ist im Median über Länder um 3.9% des Referenz-Winklers schlechter (Panel-t[NW] = 2.13; 10% der Länder mit Vorteil A; 10% FDR-signifikant; Median-q = 0.545).,0.19582873896739195,0.4551200146574732,0.9,0.8,0.535
F3,RQ2 lstm/G (mondrian_cqr): adaptiv vs const,RQ2 lstm/G (mondrian_cqr): adaptiv vs const: A ist im Median über Länder um 1.6% des Referenz-Winklers schlechter (Panel-t[NW] = 1.19; 30% der Länder mit Vorteil A; 33% FDR-signifikant; Median-q = 0.300).,0.07957538084557442,0.6999884170437682,0.7,0.8,0.534
F2,RQ1 xlstm (spci_cqr): GF vs G,RQ1 xlstm (spci_cqr): GF vs G: A ist im Median über Länder um 2.6% des Referenz-Winklers besser (Panel-t[NW] = -4.23; 90% der Länder mit Vorteil A; 13% FDR-signifikant; Median-q = 0.482).,0.12902458082434567,0.5183733333740107,0.9,0.8,0.534
F3,RQ2 lstm/L (saocp_cqr): adaptiv vs const,RQ2 lstm/L (saocp_cqr): adaptiv vs const: A ist im Median über Länder um 3.1% des Referenz-Winklers besser (Panel-t[NW] = -3.11; 70% der Länder mit Vorteil A; 33% FDR-signifikant; Median-q = 0.378).,0.1564866580136911,0.6224112487841873,0.7,0.8,0.534
F3,RQ2 lstm/L (pid_cqr): adaptiv vs const,RQ2 lstm/L (pid_cqr): adaptiv vs const: A ist im Median über Länder um 3.9% des Referenz-Winklers schlechter (Panel-t[NW] = 1.54; 20% der Länder mit Vorteil A; 3% FDR-signifikant; Median-q = 0.482).,0.1938846352260581,0.5184539160349815,0.8,0.8,0.534
F2,RQ1 xlstm (cqr_rolling): GF vs G,RQ1 xlstm (cqr_rolling): GF vs G: A ist im Median über Länder um 1.2% des Referenz-Winklers besser (Panel-t[NW] = -1.84; 70% der Länder mit Vorteil A; 37% FDR-signifikant; Median-q = 0.277).,0.05880340302297116,0.7227241892725826,0.7,0.8,0.534
F2,RQ1 xlstm (aci_cqr): GF vs G,RQ1 xlstm (aci_cqr): GF vs G: A ist im Median über Länder um 1.1% des Referenz-Winklers besser (Panel-t[NW] = -1.86; 80% der Länder mit Vorteil A; 30% FDR-signifikant; Median-q = 0.351).,0.0550634771133435,0.6490958099635784,0.8,0.8,0.531
F3,RQ2 xlstm/L (dtaci_cqr): adaptiv vs const,RQ2 xlstm/L (dtaci_cqr): adaptiv vs const: A ist im Median über Länder um 3.8% des Referenz-Winklers schlechter (Panel-t[NW] = 3.32; 20% der Länder mit Vorteil A; 23% FDR-signifikant; Median-q = 0.485).,0.18850241293054334,0.5148254474118092,0.8,0.8,0.531
F2,RQ1 xlstm (pid_tan_cqr): GF vs G,RQ1 xlstm (pid_tan_cqr): GF vs G: A ist im Median über Länder um 2.3% des Referenz-Winklers besser (Panel-t[NW] = -1.66; 80% der Länder mit Vorteil A; 20% FDR-signifikant; Median-q = 0.413).,0.11506590043961525,0.5871353701578634,0.8,0.8,0.531
F3,RQ2 lstm/G (pid_local_cqr): adaptiv vs const,RQ2 lstm/G (pid_local_cqr): adaptiv vs const: A ist im Median über Länder um 3.8% des Referenz-Winklers schlechter (Panel-t[NW] = 1.39; 20% der Länder mit Vorteil A; 3% FDR-signifikant; Median-q = 0.487).,0.18819821835631398,0.5129006464419613,0.8,0.8,0.53
F5,Fehlkalibrierung: lstm_const/GF/mondrian_cqr,lstm_const/GF/mondrian_cqr: Coverage-Validität in 40% der Länder FDR-verworfen; mittlere Coverage 0.860 (Überdeckung um 6.0pp).,0.598425196850394,0.9,0.4,0.0,0.53
F1,Beste CP-Methode für lstm/L: pid_cqr,lstm/L: `pid_cqr` erreicht validity-gated den höchsten Median-Winkler-Skill vs. RW-native (0.062) bei mittlerer Coverage 0.810 (Ziel 0.80).,0.062101521778805846,0.6310237514708126,0.6,1.0,0.528
F3,RQ2 xlstm/G (saocp_cqr): adaptiv vs const,RQ2 xlstm/G (saocp_cqr): adaptiv vs const: A ist im Median über Länder um 0.8% des Referenz-Winklers besser (Panel-t[NW] = -3.48; 50% der Länder mit Vorteil A; 50% FDR-signifikant; Median-q = 0.150).,0.0417152300162554,0.8501625680695983,0.5,0.8,0.528
F2,RQ1 xlstm (saocp_cqr): GF vs G,RQ1 xlstm (saocp_cqr): GF vs G: A ist im Median über Länder um 0.5% des Referenz-Winklers schlechter (Panel-t[NW] = 1.07; 40% der Länder mit Vorteil A; 40% FDR-signifikant; Median-q = 0.207).,0.02285796173753387,0.7928837930744524,0.6,0.8,0.525
F2,RQ1 lgbm (decay_ocp_cqr): G vs L,RQ1 lgbm (decay_ocp_cqr): G vs L: A ist im Median über Länder um 3.2% des Referenz-Winklers besser (Panel-t[NW] = -1.68; 70% der Länder mit Vorteil A; 20% FDR-signifikant; Median-q = 0.416).,0.15851600677213945,0.5840984051675373,0.7,0.8,0.523
F3,RQ2 lgbm/L (cqr_rolling): adaptiv vs const,RQ2 lgbm/L (cqr_rolling): adaptiv vs const: A ist im Median über Länder um 4.0% des Referenz-Winklers besser (Panel-t[NW] = -1.86; 70% der Länder mit Vorteil A; 20% FDR-signifikant; Median-q = 0.458).,0.19898420059614186,0.5415883865672749,0.7,0.8,0.522
F2,RQ1 xlstm (cqr_static): G vs L,RQ1 xlstm (cqr_static): G vs L: A ist im Median über Länder um 1.5% des Referenz-Winklers besser (Panel-t[NW] = 1.44; 50% der Länder mit Vorteil A; 37% FDR-signifikant; Median-q = 0.208).,0.07695120530763075,0.7918802508148672,0.5,0.8,0.521
F3,RQ2 xlstm/GF (pid_cqr): adaptiv vs const,RQ2 xlstm/GF (pid_cqr): adaptiv vs const: A ist im Median über Länder um 2.3% des Referenz-Winklers besser (Panel-t[NW] = -1.38; 60% der Länder mit Vorteil A; 30% FDR-signifikant; Median-q = 0.311).,0.11419544356011896,0.6886912609025588,0.6,0.8,0.521
F2,RQ1 lstm (agaci_cqr): GF vs GI,RQ1 lstm (agaci_cqr): GF vs GI: A ist im Median über Länder um 1.6% des Referenz-Winklers schlechter (Panel-t[NW] = 0.47; 20% der Länder mit Vorteil A; 27% FDR-signifikant; Median-q = 0.406).,0.07776485127451543,0.5938697035576492,0.8,0.8,0.521
